Store_ID,Product_ID,Best_Model_1,Best1_MAE_Sales,Best1_RMSE_Sales,Best1_MAPE_Sales,Best1_R2_Sales,Best1_MAE_Profit,Best1_RMSE_Profit,Best1_MAPE_Profit,Best1_R2_Profit,Best_Model_2,Best2_MAE_Sales,Best2_RMSE_Sales,Best2_MAPE_Sales,Best2_R2_Sales,Best2_MAE_Profit,Best2_RMSE_Profit,Best2_MAPE_Profit,Best2_R2_Profit
4,1,RF,83.67937931034483,105.51021030834099,332.31126021962035,0.17929164401052156,4544.690622758621,6492.2129875971395,332.31126021962035,0.33919964376311074,Prophet,83.89373977151492,105.38402027517714,359.43343436787234,0.18125360167218962,4687.252832629183,6656.905217073507,359.43343436787234,0.30524849383707675
4,10,RF,73.20227586206897,88.10017121984224,223.04233061332735,0.1593932072401132,3914.2074855172414,5586.067445998975,223.04233061332735,0.25908144804419153,GB,73.2937102745213,88.3517303185178,222.00360929315056,0.15458585700807792,3868.351342928793,5343.066460866765,222.00360929315056,0.3221411480728038
4,11,Prophet,87.04381857684955,105.39273734607984,302.78078729336164,0.12588029212513785,4887.669726221114,6524.581175615809,302.78078729336164,0.2925907771489735,RF,89.97420689655172,110.34263104624112,320.02623577066254,0.0418440224504284,5030.94365724138,6767.84325117161,320.02623577066254,0.23885741101940006
4,12,Prophet,68.43389059703954,87.98489149616063,175.1722371410026,0.12925651398140137,4120.8823874126765,5804.1339851245375,175.1722371410026,0.14047172317399004,GB,72.00481665269,93.28844716452595,185.256754401904,0.021119320513136475,4294.782770600982,5930.008134418047,185.256754401904,0.10278631682949402
4,13,GB,70.32773708774064,89.05210904117887,305.71373312293184,0.17316420298777058,3744.0040178862464,5712.7052822708165,305.71373312293184,0.3924904329280867,RF,71.81406896551725,90.43051490623559,326.1212046425305,0.1473695093412245,3939.029170344828,6046.015185306226,326.1212046425305,0.31953161881551695
4,14,Prophet,78.11755771036965,97.8142709093912,348.85568150359035,0.12055972278647997,4138.098313339507,5802.735474057795,348.85568150359035,0.33546724962411345,GB,83.63181847186918,99.35679972195997,302.01506241333595,0.09260350679878904,4291.707650612564,5778.449031920164,302.01506241333595,0.34101820480615996
4,15,RF,80.70737931034482,97.44728641504172,147.4771791334703,0.07563751738184132,4449.64379862069,6074.8981392397445,147.4771791334703,0.406459179432602,Prophet,81.32509390534543,97.53522927102063,143.83259641929388,0.07396835324425044,4386.632793106903,6003.456193366091,143.83259641929388,0.4203373951317182
4,16,Prophet,81.45463011718793,100.0558664145835,385.9774776418942,0.07365380790200216,4630.98236823401,6377.464144972476,385.9774776418942,0.3542428877477106,GB,83.43500458218944,104.48113509631203,401.9988346547211,-0.010099069345437028,4710.115787449292,6627.575120277742,401.9988346547211,0.3025991622101022
4,17,RF,89.78606896551725,109.6179650265034,333.9672401600894,0.06920919710015061,4627.596920689655,6224.409131848282,333.9672401600894,0.24463825020518326,Prophet,90.33850036607132,109.07969328166652,372.5187790675552,0.07832792651011278,4609.213628531699,6137.483686543403,372.5187790675552,0.2655885684613648
4,18,RF,83.13655172413793,104.26880973780189,285.63788554173766,0.07038420843573867,4183.404151034483,5609.193153472824,285.63788554173766,0.3650501479380033,Prophet,84.70975020530459,105.1957557697747,251.70083270239553,0.05378223649412739,4275.445015346338,5697.24246347807,251.70083270239553,0.3449596682229994
